0
0
43773
97409
28018
104268
78261
24655
84634
99670
53644
82711
84393
25140
24051
10784
10469
101777
66710
17490
65693
77899
101332
73604
6945
10299
86657
86480
58772
2236
105897
70001
5927
756
34089
84127
95026
5841
77482
55649
81593
105745
94487
15693
103432
54643
41774
68209
69541
60715
85715
96555
50833
52290
3802
40568
62414
27768
48329
62566
73717
29726
61345
26362
95959
22062
70002
757
88543
61286
63918
74098
31777
80102
45091
50497
37355
42565
4449
53244
96613
18558
6812
79094
36053
10671
88336
76104
11970
10331
65207
59438
39688
81074
84397
8560
61766
41805
32751
83516
6398
10274
95327
31499
17641
42286
82575
10672
31261
29678
29754
45450
13129
81624
21650
21031
38272
105189
10275
32650
64945
2436
78813
16351
10673
67781
94613
40058
94973
46029
31466
37523
76108
49963
73422
27771
90357
29149
93928
48887
24710
51156
19428
49085
68297
45403
43030
12870
33043
42177
51594
46030
30160
4398
13364
76341
27930
72612
3590
88753
25172
12195
10675
51186
96842
50501
55907
32940
12656
51985
93470
4454
84792
3558
22511
88549
59676
65455
22335
23606
57231
67350
64366
99409
50502
6035
58778
13493
106255
44986
65295
60693
17745
50992
95032
89882
14244
45071
22875
92069
9988
19660
1771
24215
53016
105116
50474
48699
105646
45046
85581
100308
21522
72557
25957
103211
91000
46816
82719
93393
28624
91500
60492
48722
61481
44152
98643
13340
52791
9989
51017
18994
59416
5579
6502
81697
29128
81257
37125
76883
26166
70977
42364
37217
25680
22727
53730
43272
100754
91931
71594
41122
102290
34368
60948
84049
89309
105621
88366
69689
57358
13000
11204
56173
82722
28679
105146
11414
81286
80831
55190
48724
45662
39929
7063
81312
101593
23609
37333
78671
87801
62137
14534
56174
1935
60949
76398
50732
79561
34797
78095
55191
33384
43920
42710
64426
38602
99655
58997
68192
85645
64480
97729
100863
59241
62397
27778
49805
86491
17396
28005
29762
10632
88393
100883
89704
76781
45102
55583
88733
85439
31028
75135
44935
99872
24922
57986
42546
55358
93371
94982
65057
104177
51651
78441
26902
75164
83278
73894
101238
75263
19828
5583
34693
34514
54896
63825
37252
88734
46846
52059
102266
79534
13217
99228
92312
65984
81857
72171
47240
1175
51110
16851
34187
7667
20767
31396
24832
25471
96356
26927
44598
80114
35189
49
72036
40254
50129
105361
19576
82892
52613
38355
103678
12227
96285
17505
53179
41526
87284
87982
65354
12800
49782
54837
54576
35300
49837
11796
77195
93775
26553
4072
20501
95782
84306
1806
18242
35990
88896
56339
47800
82205
84335
58286
53282
44792
104736
100635
31214
101484
25833
9325
42814
71384
5289
102497
43530
75192
89335
27913
1262
4354
57140
88324
85311
22685
33316
64618
24116
26377
13534
45565
2884
78605
21685
28926
23168
30096
99798
105283
66899
52144
17067
103171
37869
90499
83068
31245
19760
37639
92050
5610
94797
85204
76064
75294
94598
23084
38884
86144
73335
20917
56778
91188
98128
102663
38745
43735
79447
23852
9327
37258
94849
15792
96571
38991
53930
100637
74588
94738
97399
3178
15838
24622
43532
26883
44300
79448
70960
65114
49219
38885
87426
103760
25837
68442
56538
16584
31982
53261
91670
34699
90501
15889
41924
11961
43879
71441
76606
14029
53075
3433
18246
11346
54007
49189
63156
41821
93282
95446
7310
25103
101430
5663
18042
18150
50742
6563
12482
67693
44456
90110
69642
10977
82027
48069
19415
95122
6590
36307
28930
79848
64564
64748
71124
74641
13697
11546
14986
22665
65252
57173
70050
70376
85473
59838
26559
1968
35366
17250
77414
95471
9490
42695
21857
93594
43534
21434
26276
52646
35280
23719
22215
58949
43797
99691
100022
51309
6485
74328
17228
67103
64798
24395
9925
68841
35281
80740
65786
21536
50165
7017
56724
50719
60534
29013
19145
76301
92298
46318
42302
104036
96750
61948
46044
97882
90593
57764
65912
2398
22454
78976
81434
67183
40294
27762
21384
50166
41742
208
81763
9676
56346
57844
10382
49449
75348
73802
64624
88230
65688
47833
77416
6341
42697
56243
67696
87789
90881
93518
21464
85954
74384
84284
780
21513
23045
85210
72353
46297
78612
99025
42113
35766
8895
93730
66456
99026
96800
88428
31853
87697
54764
42669
73601
102221
82758
29438
3523
77253
104059
26204
9981
18760
43771
43827
105865
83926
28233
57472
65529
69677
18428
1049
14599
18251
66957
31854
23495
25590
67594
6891
15359
84125
5949
55418
83824
31747
37204
23046
43800
8524
34810
80615
13487
19393
60050
7596
63038
15442
44606
84543
31748
9734
44094
21360
105718
42380
15360
21109
98718
94292
22532
11631
71392
72275
75228
55343
31067
6027
19449
74065
37854
60318
78659
59649
52103
49169
83571
33889
100491
37177
57152
89123
64440
98929
57273
53480
59568
5300
87134
96219
4275
98370
37036
97833
41906
42353
72160
59335
97804
71635
92506
59754
106490
