x,y,z
1203.940000001341,332.4200000008568,7.619999999999891
1202.210000000894,331.71000000089407,7.589999999999918
1200.4000000003723,332.8300000000745,7.6099999999999
1199.3300000000745,334.8500000005588,7.480000000000018
1197.5800000000745,336.570000000298,7.460000000000036
1195.7200000006706,338.15000000037253,7.4099999999998545
1194.140000000596,337.8800000008196,7.439999999999827
1193.2599999997765,339.7400000002235,7.470000000000027
1191.690000001341,340.90000000037253,7.439999999999827
1190.550000000745,340.9400000004098,7.460000000000036
1188.980000000447,340.71000000089407,7.460000000000036
1188.190000001341,340.320000000298,7.490000000000009
1186.6699999999255,340.0900000007823,7.539999999999964
1185.190000001341,341.9300000006333,7.5
1183.570000000298,342.81000000052154,7.480000000000018
1182.3100000005215,343.5100000007078,7.460000000000036
1181.3800000008196,345.20000000018626,7.419999999999845
1180.910000000149,347.40000000037253,7.269999999999982
1179.10000000149,347.06000000052154,7.279999999999973
1178.390000000596,347.660000000149,7.240000000000009
1176.710000000894,347.820000000298,7.179999999999836
1175.280000001192,347.87000000011176,7.159999999999855
1174.5800000000745,349.0300000002608,7.099999999999909
1173.710000000894,350.54000000003725,7.059999999999945
1174.35000000149,352.23000000044703,7.029999999999973
1174.2599999997765,352.64000000059605,7.009999999999991
1172.5099999997765,353.9200000008568,6.960000000000036
1170.6800000015646,354.40000000037253,6.919999999999845
1169.6699999999255,355.0800000000745,6.839999999999918
1168.0800000000745,355.4300000006333,6.789999999999964
1167.730000000447,357.1100000003353,6.710000000000036
1165.7599999997765,356.7600000007078,6.669999999999845
1164.1699999999255,357.1800000006333,6.669999999999845
1163.5,358.04000000003725,6.710000000000036
1163.1300000008196,359.7600000007078,6.730000000000018
1161.4199999999255,359.70000000018626,6.7000000000000455
1160.6300000008196,359.3800000008196,6.669999999999845
1159.640000000596,359.1900000004098,6.659999999999855
1158.4300000015646,359.3500000005588,6.629999999999882
1157.070000000298,359.4900000002235,6.589999999999918
1155.75,358.4700000006705,6.5499999999999545
1155.050000000745,359.2400000002235,6.529999999999973
1154.140000000596,360.55000000074506,6.509999999999991
1152.140000000596,361.3300000000745,6.480000000000018
1150.820000000298,362.3500000005588,6.4500000000000455
1148.6800000015646,362.7600000007078,6.369999999999891
1146.6800000015646,362.9200000008568,6.369999999999891
1144.9500000011176,363.54000000003725,6.3599999999999
1143.640000000596,363.0900000007823,6.329999999999927
1141.9900000002235,363.3500000005588,6.319999999999936
1141.35000000149,363.5,6.2999999999999545
1139.480000000447,363.7700000004843,6.289999999999964
1138.6100000012666,362.5600000005216,6.319999999999936
1137.6100000012666,361.820000000298,6.309999999999945
1136.690000001341,362.410000000149,6.279999999999973
1136.320000000298,362.2400000002235,6.269999999999982
1135.6699999999255,362.4900000002235,6.279999999999973
1135.1100000012666,362.7800000002608,6.269999999999982
1133.5200000014156,362.3100000005216,6.269999999999982
1132.870000001043,363.62000000011176,6.240000000000009
1131.85000000149,364.2600000007078,6.210000000000036
1130.5099999997765,365.4500000001863,6.149999999999864
1128.75,365.5900000007823,6.1099999999999
1127.4500000011176,365.8300000000745,6.079999999999927
1126.2700000014156,366.4200000008568,6.0499999999999545
1124.60000000149,365.9500000001863,6.019999999999982
1124.820000000298,367.4900000002235,5.990000000000009
1124.25,367.6100000003353,5.990000000000009
1123.140000000596,368.5100000007078,6.019999999999982
1122.6800000015646,368.71000000089407,6.039999999999964
1121.35000000149,369.8900000005961,6.059999999999945
1119.9700000006706,370.6500000003725,6.069999999999936
1118.550000000745,370.7800000002608,6.019999999999982
1117.4500000011176,371.5300000002608,6.009999999999991
1116.2000000011176,371.6700000008568,5.980000000000018
1115.2400000002235,371.37000000011176,5.970000000000027
1114.620000001043,372.4400000004098,5.9500000000000455
1114.4300000015646,373.3400000007823,5.960000000000036
1113.640000000596,374.3300000000745,5.990000000000009
1113.0600000005215,375.1100000003353,5.960000000000036
1112.1800000015646,376.54000000003725,6.039999999999964
1111.570000000298,376.87000000011176,6.059999999999945
1110.4500000011176,376.6100000003353,6.069999999999936
1109.9500000011176,376.6400000005961,6.069999999999936
1109.2000000011176,375.75,6.0499999999999545
1108.1699999999255,375.7400000002235,6.039999999999964
1106.5800000000745,375.71000000089407,5.970000000000027
1106.75,376.8300000000745,5.990000000000009
1105.25,377.7000000001863,5.970000000000027
1104.5600000005215,378.1100000003353,5.980000000000018
1104.070000000298,378.3400000007823,5.990000000000009
1102.960000000894,378.1400000005961,5.960000000000036
1102.2400000002235,378.6400000005961,5.939999999999827
1101.2900000009686,378.72000000067055,5.899999999999864
1101.0099999997765,380.0200000004843,5.909999999999855
1100.4500000011176,380.6400000005961,5.879999999999882
1100.2599999997765,381.55000000074506,5.879999999999882
1100.070000000298,382.410000000149,5.869999999999891
1099.35000000149,383.21000000089407,5.869999999999891
1099.070000000298,384.5,5.8599999999999
1097.9199999999255,384.48000000044703,5.819999999999936
1096.800000000745,384.570000000298,5.779999999999973
1096.230000000447,385.3400000007823,5.789999999999964
1095.4500000011176,386.6000000005588,5.769999999999982
1094.870000001043,387.47000000067055,5.779999999999973
1095.089999999851,388.29000000003725,5.769999999999982
1095.3100000005215,389.6400000005961,5.779999999999973
1094.530000001192,390.8600000003353,5.75
1094.0400000009686,391.3400000007823,5.75
1093.8600000012666,392.21000000089407,5.75
1094.070000000298,393.0800000000745,5.75
1093.9700000006706,393.5300000002608,5.75
1092.9000000003723,393.9000000003725,5.740000000000009
1092.1500000003723,395.2600000007078,5.75
1091.2700000014156,396.1800000006333,5.769999999999982
1090.570000000298,397.1400000005961,5.789999999999964
1089.3600000012666,398.25,5.819999999999936
1088.6699999999255,399.0900000007823,5.819999999999936
1088.410000000149,400.3400000007823,5.849999999999909
1087.8100000005215,401.1300000008196,5.8599999999999
1087.7200000006706,401.570000000298,5.879999999999882
1086.8800000008196,402.5300000002608,5.919999999999845
1087.35000000149,403.3300000000745,5.9500000000000455
1086.10000000149,404.0200000004843,6.0
1085.660000000149,406.1300000008196,6.019999999999982
1085.2900000009686,407.8500000005588,6.039999999999964
1084.300000000745,409.2400000002235,6.089999999999918
1084.1100000012666,410.1000000005588,6.1099999999999
1084.460000000894,411.7400000002235,6.139999999999873
1083.550000000745,412.72000000067055,6.059999999999945
1083.4700000006706,413.1400000005961,6.039999999999964
1082.800000000745,413.96000000089407,6.009999999999991
1082.050000000745,414.6000000005588,5.960000000000036
1081.7900000009686,415.8600000003353,5.929999999999836
1081.280000001192,416.7000000001863,5.919999999999845
1080.2900000009686,416.8800000008196,5.879999999999882
1079.0099999997765,417.73000000044703,5.869999999999891
1079.85000000149,419.0100000007078,5.8599999999999
1079.7400000002235,419.47000000067055,5.839999999999918
1078.800000000745,420.8900000005961,5.779999999999973
1078.1100000012666,422.04000000003725,5.759999999999991
1076.7900000009686,422.4400000004098,5.740000000000009
1075.9199999999255,423.72000000067055,5.689999999999827
1074.530000001192,424.4200000008568,5.669999999999845
1073.730000000447,425.23000000044703,5.639999999999873
1072.690000001341,424.4400000004098,5.689999999999827
1071.480000000447,425.1900000004098,5.669999999999845
1070.60000000149,425.55000000074506,5.659999999999855
1070.4300000015646,426.410000000149,5.629999999999882
1069.9199999999255,426.8300000000745,5.619999999999891
1069.6500000003723,428.1000000005588,5.629999999999882
1068.4199999999255,428.320000000298,5.619999999999891
1067.589999999851,428.79000000003725,5.579999999999927
1066.3100000005215,428.62000000011176,5.5499999999999545
1065.0200000014156,430.1700000008568,5.529999999999973
1064.0600000005215,429.4000000003725,5.529999999999973
1063.35000000149,429.410000000149,5.509999999999991
1063.0600000005215,430.7400000002235,5.490000000000009
1061.7400000002235,431.0,5.490000000000009
1061.1699999999255,430.7700000004843,5.490000000000009
1059.60000000149,431.04000000003725,5.480000000000018
1058.339999999851,431.87000000011176,5.4500000000000455
1056.8100000005215,431.9300000006333,5.4500000000000455
1055.410000000149,431.25,5.4500000000000455
1054.589999999851,431.8300000000745,5.419999999999845
1053.6699999999255,431.7800000002608,5.409999999999855
1053.230000000447,432.30000000074506,5.409999999999855
1052.6100000012666,432.6700000008568,5.369999999999891
1051.3600000012666,433.0,5.349999999999909
1049.9900000002235,433.9300000006333,5.349999999999909
1049.5,434.570000000298,5.339999999999918
1048.5600000005215,434.8800000008196,5.319999999999936
1048.460000000894,435.3400000007823,5.289999999999964
1047.6699999999255,436.30000000074506,5.259999999999991
1047.089999999851,437.0,5.230000000000018
1045.8100000005215,436.9900000002235,5.220000000000027
1044.7200000006706,437.4200000008568,5.210000000000036
1043.6800000015646,438.21000000089407,5.2000000000000455
1042.940000001341,438.6800000006333,5.189999999999827
1042.339999999851,439.4400000004098,5.210000000000036
1041.339999999851,440.6500000003725,5.149999999999864
1040.210000000894,440.9900000002235,5.139999999999873
1039.8100000005215,441.3300000000745,5.139999999999873
1039.140000000596,441.9400000004098,5.1099999999999
1038.230000000447,441.1900000004098,5.1099999999999
1036.9900000002235,441.47000000067055,5.099999999999909
1035.530000001192,441.9500000001863,5.099999999999909
1033.8600000012666,442.3400000007823,5.0499999999999545
1032.2000000011176,442.1500000003725,5.029999999999973
1031.160000000149,443.0600000005216,4.980000000000018
1030.60000000149,443.0900000007823,5.0
1029.410000000149,443.5900000007823,4.9500000000000455
1028.9300000015646,443.6300000008196,4.9500000000000455
1027.7200000006706,444.0600000005216,4.980000000000018
1026.8300000000745,444.0800000000745,5.0
1026.140000000596,444.4300000006333,5.0
1024.9500000011176,444.8100000005216,5.0
1024.480000000447,444.8300000000745,5.009999999999991
1023.4900000002236,444.3500000005588,5.009999999999991
1022.8100000005217,444.9300000006333,5.009999999999991
1021.60000000149,444.3100000005216,5.009999999999991
1020.410000000149,444.25,5.009999999999991
1019.3800000008196,443.9000000003725,5.019999999999982
1018.839999999851,443.8300000000745,5.019999999999982
1018.460000000894,443.9200000008568,5.019999999999982
1017.530000001192,443.4900000002235,5.029999999999973
1016.9400000013412,442.9400000004098,5.019999999999982
1015.60000000149,443.3800000008196,5.029999999999973
1015.4199999999256,444.25,5.059999999999945
1014.5099999997764,444.3600000003353,5.039999999999964
1013.4300000015646,445.04000000003725,5.039999999999964
1012.2700000014156,444.7800000002608,5.0499999999999545
1010.980000000447,444.9400000004098,5.099999999999909
1009.8700000010432,444.29000000003725,5.089999999999918
1008.7599999997764,444.3100000005216,5.1099999999999
1007.8700000010432,444.8500000005588,5.129999999999882
1007.4199999999256,444.7700000004843,5.139999999999873
1005.8800000008196,444.6400000005961,5.169999999999845
1004.8600000012666,444.5200000004843,5.169999999999845
1003.230000000447,444.1100000003353,5.189999999999827
1002.640000000596,443.9400000004098,5.2000000000000455
1001.660000000149,444.48000000044703,5.220000000000027
1001.2000000011176,444.71000000089407,5.230000000000018
999.1200000010432,445.5,5.269999999999982
997.75,446.5800000000745,5.309999999999945
996.7200000006706,447.23000000044703,5.319999999999936
995.140000000596,447.1100000003353,5.2999999999999545
993.8600000012666,447.6700000008568,5.289999999999964
993.589999999851,448.9400000004098,5.2999999999999545
992.8600000012666,449.46000000089407,5.279999999999973
992.210000000894,450.7800000002608,5.319999999999936
990.60000000149,450.22000000067055,5.329999999999927
988.8800000008196,450.30000000074506,5.349999999999909
987.730000000447,451.1500000003725,5.389999999999873
986.8700000010432,452.2400000002235,5.429999999999836
985.339999999851,452.0200000004843,5.439999999999827
984.0400000009686,452.3300000000745,5.470000000000027
983.2900000009686,453.070000000298,5.490000000000009
982.7200000006706,453.9300000006333,5.529999999999973
981.60000000149,454.23000000044703,5.529999999999973
981.410000000149,455.1000000005588,5.539999999999964
980.070000000298,455.5600000005216,5.519999999999982
979.980000000447,456.0,5.519999999999982
979.710000000894,457.320000000298,5.519999999999982
978.8800000008196,457.8600000003353,5.5
977.5500000007452,457.5800000000745,5.490000000000009
976.460000000894,457.9400000004098,5.490000000000009
975.589999999851,458.0900000007823,5.460000000000036
975.0600000005217,458.3300000000745,5.460000000000036
974.4300000015646,458.04000000003725,5.460000000000036
973.9000000003724,458.7600000007078,5.470000000000027
973.0400000009686,459.7800000002608,5.4500000000000455
972.4900000002236,460.660000000149,5.4500000000000455
972.3800000008196,461.12000000011176,5.439999999999827
971.6200000010432,461.79000000003725,5.429999999999836
971.4300000015646,462.6500000003725,5.419999999999845
970.8700000010432,463.2600000007078,5.409999999999855
969.9199999999256,463.97000000067055,5.389999999999873
969.2200000006706,465.1100000003353,5.3599999999999
968.2599999997764,464.660000000149,5.3599999999999
967.3800000008196,463.9400000004098,5.3599999999999
966.35000000149,465.3300000000745,5.319999999999936
964.7200000006706,465.4000000003725,5.309999999999945
964.530000001192,466.25,5.2999999999999545
963.640000000596,467.1700000008568,5.279999999999973
962.3000000007452,467.320000000298,5.25
961.320000000298,468.3800000008196,5.220000000000027
960.60000000149,469.660000000149,5.210000000000036
960.410000000149,470.5300000002608,5.2000000000000455
960.140000000596,471.80000000074506,5.240000000000009
958.8600000012666,472.21000000089407,5.240000000000009
957.710000000894,472.5900000007823,5.25
957.1200000010432,472.7000000001863,5.25
955.5099999997764,472.8600000003353,5.269999999999982
954.410000000149,474.47000000067055,5.309999999999945
953.0800000000744,473.820000000298,5.319999999999936
952.25,474.73000000044703,5.339999999999918
950.960000000894,475.6500000003725,5.3599999999999
949.6200000010432,475.97000000067055,5.3599999999999
948.6100000012666,475.96000000089407,5.349999999999909
947.1500000003724,476.2400000002235,5.349999999999909
946.4300000015646,476.1100000003353,5.339999999999918
945.030000001192,476.62000000011176,5.329999999999927
944.4199999999256,477.71000000089407,5.369999999999891
944.230000000447,478.5800000000745,5.389999999999873
944.1500000003724,479.0200000004843,5.399999999999864
943.8700000010432,480.2800000002608,5.419999999999845
942.8000000007452,480.9200000008568,5.419999999999845
941.9300000015646,481.820000000298,5.409999999999855
941.7599999997764,482.6500000003725,5.429999999999836
940.1500000003724,482.6500000003725,5.439999999999827
939.8600000012666,483.9900000002235,5.460000000000036
939.7599999997764,484.4500000001863,5.470000000000027
938.7900000009686,485.29000000003725,5.480000000000018
937.530000001192,485.0300000002608,5.470000000000027
936.589999999851,486.2800000002608,5.490000000000009
935.1800000015646,487.12000000011176,5.490000000000009
933.8000000007452,487.9500000001863,5.490000000000009
933.5200000014156,489.21000000089407,5.529999999999973
933.070000000298,489.6300000008196,5.529999999999973
932.030000001192,490.1400000005961,5.519999999999982
930.7400000002236,491.3800000008196,5.519999999999982
929.35000000149,491.5900000007823,5.480000000000018
929.5,493.04000000003725,5.5
928.0200000014156,492.8900000005961,5.490000000000009
927.1500000003724,493.8500000005588,5.470000000000027
926.960000000894,494.7000000001863,5.460000000000036
926.5,495.1400000005961,5.470000000000027
925.339999999851,495.7800000002608,5.4500000000000455
923.960000000894,496.160000000149,5.439999999999827
922.960000000894,497.5600000005216,5.4500000000000455
921.780000001192,498.62000000011176,5.419999999999845
920.5,497.8100000005216,5.409999999999855
919.0500000007452,498.3600000003353,5.369999999999891
917.980000000447,498.7600000007078,5.3599999999999
916.8700000010432,499.25,5.329999999999927
915.9700000006706,498.29000000003725,5.2999999999999545
914.6100000012666,498.7400000002235,5.279999999999973
913.85000000149,499.2400000002235,5.259999999999991
913.3100000005217,500.23000000044703,5.259999999999991
912.3000000007452,501.73000000044703,5.230000000000018
910.910000000149,501.37000000011176,5.230000000000018
909.4700000006706,502.1300000008196,5.179999999999836
909.1800000015646,503.4300000006333,5.179999999999836
908.390000000596,504.160000000149,5.169999999999845
907.0800000000744,503.9300000006333,5.159999999999855
906.210000000894,504.5600000005216,5.119999999999891
905.4700000006706,505.910000000149,5.099999999999909
905.3700000010432,506.37000000011176,5.079999999999927
905.5400000009686,507.5800000000745,5.039999999999964
906.0,508.7700000004843,5.039999999999964
906.1100000012666,509.9200000008568,5.019999999999982
905.9199999999256,510.820000000298,5.009999999999991
906.460000000894,511.4900000002235,5.019999999999982
905.320000000298,511.8600000003353,5.0499999999999545
905.5400000009686,512.5400000000373,5.059999999999945
906.3600000012666,513.3700000001118,5.039999999999964
905.7900000009686,514.4900000002235,5.089999999999918
905.890000000596,515.5100000007078,5.139999999999873
906.3000000007452,516.5,5.179999999999836
906.1100000012666,517.390000000596,5.230000000000018
906.2700000014156,518.5500000007451,5.240000000000009
905.8600000012666,520.3600000003353,5.289999999999964
905.140000000596,521.7800000002608,5.3599999999999
905.1800000015646,523.4200000008568,5.369999999999891
905.7700000014156,524.6900000004098,5.389999999999873
904.8000000007452,525.1200000001118,5.399999999999864
904.5,526.5100000007078,5.419999999999845
903.890000000596,527.4600000008941,5.4500000000000455
903.7900000009686,527.890000000596,5.460000000000036
902.9900000002236,528.5800000000745,5.460000000000036
901.85000000149,529.140000000596,5.5
901.2700000014156,530.2400000002235,5.529999999999973
901.0600000005217,531.1800000006333,5.569999999999936
900.1300000008196,532.0200000004843,5.589999999999918
899.839999999851,533.3400000007823,5.599999999999909
900.4000000003725,534.2000000001863,5.6099999999999
900.3000000007451,534.6100000003353,5.619999999999891
900.1100000012666,535.480000000447,5.649999999999864
899.2599999997765,535.9900000002235,5.649999999999864
899.070000000298,536.8600000003353,5.659999999999855
898.3100000005215,538.3800000008196,5.720000000000027
898.1200000010431,539.25,5.740000000000009
897.1500000003725,539.8800000008196,5.769999999999982
896.8000000007451,539.7600000007078,5.769999999999982
895.8100000005215,539.8300000000745,5.7999999999999545
895.6100000012666,540.7000000001863,5.829999999999927
895.6699999999255,541.8500000005588,5.849999999999909
894.5300000011921,542.7100000008941,5.919999999999845
894.2400000002235,544.0300000002608,5.960000000000036
892.980000000447,544.480000000447,6.0
891.640000000596,545.0900000007823,6.029999999999973
890.1800000015646,545.8500000005588,6.039999999999964
890.070000000298,546.2900000000373,6.059999999999945
888.75,547.3600000003353,6.059999999999945
887.8600000012666,547.730000000447,6.029999999999973
887.7599999997765,548.1700000008568,6.029999999999973
887.2100000008941,548.8700000001118,6.029999999999973
886.9199999999255,550.1900000004098,6.009999999999991
886.070000000298,550.6200000001118,5.980000000000018
885.640000000596,551.2000000001863,5.9500000000000455
885.3300000000745,552.5300000002608,5.939999999999827
885.390000000596,553.7200000006706,5.899999999999864
885.2900000009686,554.1500000003725,5.889999999999873
885.0,555.4900000002235,5.849999999999909
883.5400000009686,556.2600000007078,5.829999999999927
882.4500000011176,556.3500000005588,5.809999999999945
882.25,557.3000000007451,5.809999999999945
882.0600000005215,558.140000000596,5.809999999999945
881.0200000014156,558.8400000007823,5.769999999999982
880.9400000013411,559.2700000004843,5.769999999999982
880.75,560.1200000001118,5.75
880.1800000015646,560.890000000596,5.759999999999991
879.9900000002235,561.7400000002235,5.759999999999991
880.0500000007451,563.2000000001863,5.75
879.7599999997765,564.5500000007451,5.759999999999991
879.4700000006706,565.8400000007823,5.740000000000009
878.910000000149,566.6100000003353,5.769999999999982
878.8100000005215,567.0600000005215,5.759999999999991
878.6200000010431,567.9300000006333,5.769999999999982
878.7800000011921,568.9400000004098,5.75
877.2100000008941,569.4200000008568,5.740000000000009
877.0099999997765,570.2900000000373,5.759999999999991
877.0800000000745,571.2800000002608,5.769999999999982
876.890000000596,572.1700000008568,5.789999999999964
875.839999999851,572.6200000001118,5.789999999999964
874.730000000447,572.6100000003353,5.789999999999964
873.3800000008196,573.320000000298,5.849999999999909
871.980000000447,573.3100000005215,5.879999999999882
871.3300000000745,573.2200000006706,5.8599999999999
870.7200000006706,574.6100000003353,5.899999999999864
869.5,575.25,5.919999999999845
868.4700000006706,575.980000000447,5.929999999999836
868.3800000008196,576.410000000149,5.939999999999827
868.1800000015646,577.2900000000373,5.939999999999827
866.9500000011176,577.7400000002235,5.929999999999836
865.9000000003725,578.3600000003353,5.909999999999855
865.4000000003725,579.1800000006333,5.909999999999855
865.589999999851,579.7200000006706,5.939999999999827
865.0099999997765,580.9700000006706,5.919999999999845
863.75,581.4900000002235,5.899999999999864
862.7599999997765,581.9600000008941,5.849999999999909
862.339999999851,582.2700000004843,5.839999999999918
861.5,582.9300000006333,5.779999999999973
861.2800000011921,583.8600000003353,5.710000000000036
860.2599999997765,584.2700000004843,5.639999999999873
859.9300000015646,584.4700000006706,5.619999999999891
858.8000000007451,584.4500000001863,5.6099999999999
857.8100000005215,584.6800000006333,5.579999999999927
856.8000000007451,584.8100000005215,5.579999999999927
855.8300000000745,584.8800000008196,5.579999999999927
855.6200000010431,585.7800000002608,5.559999999999945
855.1500000003725,586.640000000596,5.399999999999864
855.070000000298,587.0600000005215,5.369999999999891
853.9900000002235,588.2000000001863,5.369999999999891
853.4000000003725,589.0500000007451,5.409999999999855
853.4900000002235,590.410000000149,5.439999999999827
853.390000000596,590.8600000003353,5.480000000000018
853.9700000006706,591.980000000447,5.509999999999991
854.7599999997765,592.6800000006333,5.509999999999991
854.890000000596,593.3400000007823,5.5499999999999545
855.7200000006706,594.0300000002608,5.5499999999999545
856.5400000009686,594.6000000005588,5.559999999999945
856.3500000014901,595.4600000008941,5.6099999999999
856.1500000003725,596.3400000007823,5.649999999999864
855.9400000013411,597.2400000002235,5.7000000000000455
856.1000000014901,598.2200000006706,5.710000000000036
855.5500000007451,599.0200000004843,5.75
855.2700000014156,600.2700000004843,5.779999999999973
855.320000000298,601.7000000001863,5.789999999999964
856.0800000000745,602.9900000002235,5.769999999999982
855.8800000008196,603.8700000001118,5.779999999999973
855.589999999851,605.1800000006333,5.789999999999964
856.1000000014901,605.910000000149,5.809999999999945
856.1100000012666,607.0400000000373,5.7999999999999545
855.9199999999255,607.9000000003725,5.789999999999964
855.730000000447,608.7900000000373,5.789999999999964
855.6100000012666,609.2600000007078,5.759999999999991
855.410000000149,610.1700000008568,5.769999999999982
854.9300000015646,611.2200000006706,5.779999999999973
854.1900000013411,611.4500000001863,5.779999999999973
853.75,612.2400000002235,5.809999999999945
852.410000000149,613.1200000001118,5.8599999999999
851.0099999997765,613.75,5.889999999999873
850.8100000005215,614.640000000596,5.889999999999873
850.8600000012666,615.7800000002608,5.869999999999891
